User_Id,Location,Age,Age Group,Place_Id,Place_Ratings,Place_Name,Category,City,Price,Rating,Time_Minutes,travel_distance
124,"Bogor,Jawa Barat",22,20-30,341,3,Hutan Wisata Tinjomoyo Semarang,Cagar Alam,Semarang,3000,4.3,,420
124,"Bogor,Jawa Barat",22,20-30,375,2,Kota Lama Semarang,Budaya,Semarang,0,4.7,90,422
240,"Cirebon,Jawa Barat",22,20-30,202,1,Pantai Ngandong,Bahari,Yogyakarta,10000,4.5,,285
240,"Cirebon,Jawa Barat",22,20-30,173,1,Pantai Nglambor,Bahari,Yogyakarta,10000,4.4,,294
240,"Cirebon,Jawa Barat",22,20-30,378,5,Jembatan Biru Ambarawa,Taman Hiburan,Semarang,0,4.2,60,227
124,"Bogor,Jawa Barat",22,20-30,253,3,Selasar Sunaryo Art Space,Taman Hiburan,Bandung,25000,4.6,,116
27,"Bogor,Jawa Barat",22,20-30,183,3,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,150000,4.4,,439
240,"Cirebon,Jawa Barat",22,20-30,426,2,Balai Kota Surabaya,Budaya,Surabaya,0,4.7,60,476
240,"Cirebon,Jawa Barat",22,20-30,19,1,Kidzania,Taman Hiburan,Jakarta,185000,4.6,300,191
27,"Bogor,Jawa Barat",22,20-30,302,3,Masjid Pusdai,Tempat Ibadah,Bandung,0,4.7,,117
124,"Bogor,Jawa Barat",22,20-30,422,1,Monumen Jalesveva Jayamahe,Budaya,Surabaya,0,4.6,15,678
240,"Cirebon,Jawa Barat",22,20-30,376,4,Semarang Chinatown,Budaya,Semarang,30000,4.5,30,218
27,"Bogor,Jawa Barat",22,20-30,158,3,Pantai Pok Tunggal,Bahari,Yogyakarta,10000,4.5,,475
27,"Bogor,Jawa Barat",22,20-30,263,2,Curug Batu Templek,Cagar Alam,Bandung,5000,4.1,90,122
240,"Cirebon,Jawa Barat",22,20-30,311,3,The Lodge Maribaya,Cagar Alam,Bandung,25000,4.3,150,88
124,"Bogor,Jawa Barat",22,20-30,410,5,Ciputra Waterpark,Taman Hiburan,Surabaya,95000,4.3,90,668
124,"Bogor,Jawa Barat",22,20-30,171,2,Candi Ijo,Budaya,Yogyakarta,5000,4.6,60,450
240,"Cirebon,Jawa Barat",22,20-30,364,2,Water Blaster Bukit Candi Golf,Taman Hiburan,Semarang,80000,4.2,60,220
240,"Cirebon,Jawa Barat",22,20-30,37,3,Bumi Perkemahan Cibubur,Taman Hiburan,Jakarta,10000,4.5,,178
124,"Bogor,Jawa Barat",22,20-30,227,1,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6,60,116
27,"Bogor,Jawa Barat",22,20-30,225,5,Orchid Forest Cikole,Taman Hiburan,Bandung,50000,4.6,150,114
27,"Bogor,Jawa Barat",22,20-30,103,5,Tugu Pal Putih Jogja,Taman Hiburan,Yogyakarta,0,4.7,15,435
27,"Bogor,Jawa Barat",22,20-30,408,2,Kebun Binatang Surabaya,Cagar Alam,Surabaya,15000,4.3,180,679
240,"Cirebon,Jawa Barat",22,20-30,418,4,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,5000,4.7,,475
124,"Bogor,Jawa Barat",22,20-30,345,2,Kampoeng Djadhoel Semarang,Budaya,Semarang,10000,4.7,,422
27,"Bogor,Jawa Barat",22,20-30,393,3,Taman Harmoni Keputih,Cagar Alam,Surabaya,0,4.4,60,687
27,"Bogor,Jawa Barat",22,20-30,185,3,Pantai Krakal,Bahari,Yogyakarta,10000,4.5,,472
124,"Bogor,Jawa Barat",22,20-30,45,3,Jakarta Aquarium dan Safari,Taman Hiburan,Jakarta,185000,4.6,,46
240,"Cirebon,Jawa Barat",22,20-30,50,4,Museum Joang 45,Budaya,Jakarta,2000,4.0,,190
124,"Bogor,Jawa Barat",22,20-30,178,5,Goa Pindul,Cagar Alam,Yogyakarta,40000,4.5,,470
27,"Bogor,Jawa Barat",22,20-30,123,5,Kampung Wisata Rejowinangun,Budaya,Yogyakarta,0,4.3,,439
189,"Cirebon,Jawa Barat",21,20-30,267,1,Panama Park 825,Taman Hiburan,Bandung,50000,4.4,,103
70,"Bogor,Jawa Barat",21,20-30,196,5,Pantai Ngrenehan,Bahari,Yogyakarta,3000,4.4,,463
2,"Bekasi,Jawa Barat",21,20-30,166,2,Kebun Teh Nglinggo,Cagar Alam,Yogyakarta,6000,4.5,,381
4,"Bekasi,Jawa Barat",21,20-30,14,5,Pulau Pelangi,Bahari,Jakarta,900000,4.8,,88
44,"Subang,Jawa Barat",21,20-30,322,2,Bukit Jamur,Cagar Alam,Bandung,0,4.2,,79
44,"Subang,Jawa Barat",21,20-30,284,3,Pasar Baru,Pusat Perbelanjaan,Bandung,0,4.3,,43
189,"Cirebon,Jawa Barat",21,20-30,187,5,Pantai Siung,Bahari,Yogyakarta,10000,4.6,,295
4,"Bekasi,Jawa Barat",21,20-30,88,3,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,3000,4.6,120,410
189,"Cirebon,Jawa Barat",21,20-30,204,2,Desa Wisata Pulesari,Taman Hiburan,Yogyakarta,0,4.4,,234
44,"Subang,Jawa Barat",21,20-30,202,5,Pantai Ngandong,Bahari,Yogyakarta,10000,4.5,,360
70,"Bogor,Jawa Barat",21,20-30,413,5,Museum TNI AL Loka Jala Crana,Budaya,Surabaya,2000,4.5,,676
201,"Bekasi,Jawa Barat",21,20-30,321,5,Glamping Lakeside Rancabali,Taman Hiburan,Bandung,30000,4.4,,108
4,"Bekasi,Jawa Barat",21,20-30,406,3,Kebun Bibit Wonorejo,Cagar Alam,Surabaya,0,4.4,30,651
44,"Subang,Jawa Barat",21,20-30,401,2,Taman Keputran,Taman Hiburan,Surabaya,0,4.3,,556
2,"Bekasi,Jawa Barat",21,20-30,78,5,Hutan Kota Srengseng,Taman Hiburan,Jakarta,1000,4.3,,25
2,"Bekasi,Jawa Barat",21,20-30,185,2,Pantai Krakal,Bahari,Yogyakarta,10000,4.5,,450
4,"Bekasi,Jawa Barat",21,20-30,50,2,Museum Joang 45,Budaya,Jakarta,2000,4.0,,19
44,"Subang,Jawa Barat",21,20-30,88,4,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,3000,4.6,120,319
201,"Bekasi,Jawa Barat",21,20-30,261,2,Ciwangun Indah Camp Official,Cagar Alam,Bandung,10000,4.3,,88
201,"Bekasi,Jawa Barat",21,20-30,225,3,Orchid Forest Cikole,Taman Hiburan,Bandung,50000,4.6,150,92
4,"Bekasi,Jawa Barat",21,20-30,74,2,Museum Tengah Kebun,Budaya,Jakarta,0,4.6,120,18
4,"Bekasi,Jawa Barat",21,20-30,44,2,Monumen Selamat Datang,Budaya,Jakarta,0,4.7,15,20
4,"Bekasi,Jawa Barat",21,20-30,15,4,Pasar Seni,Pusat Perbelanjaan,Jakarta,0,4.4,90,19
201,"Bekasi,Jawa Barat",21,20-30,352,2,GPIB Immanuel Semarang (Gereja Blenduk),Tempat Ibadah,Semarang,0,4.6,,388
189,"Cirebon,Jawa Barat",21,20-30,320,3,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung,23000,3.9,60,130
70,"Bogor,Jawa Barat",21,20-30,31,5,Wisata Alam Mangrove Angke,Cagar Alam,Jakarta,25000,4.3,,51
201,"Bekasi,Jawa Barat",21,20-30,9,1,Pelabuhan Marina,Bahari,Jakarta,175000,4.4,,885
4,"Bekasi,Jawa Barat",21,20-30,290,3,Museum Pendidikan Nasional,Budaya,Bandung,5000,4.6,,94
70,"Bogor,Jawa Barat",21,20-30,323,4,Kebun Tanaman Obat Sari Alam,Cagar Alam,Bandung,0,4.9,90,6
201,"Bekasi,Jawa Barat",21,20-30,218,3,Kawah Putih,Cagar Alam,Bandung,81000,4.5,,110
4,"Bekasi,Jawa Barat",21,20-30,43,5,The Escape Hunt,Taman Hiburan,Jakarta,70000,4.4,120,19
2,"Bekasi,Jawa Barat",21,20-30,321,3,Glamping Lakeside Rancabali,Taman Hiburan,Bandung,30000,4.4,,108
4,"Bekasi,Jawa Barat",21,20-30,377,3,La Kana Chapel,Taman Hiburan,Semarang,35000,4.5,,388
44,"Subang,Jawa Barat",21,20-30,141,3,Bunker Kaliadem Merapi,Cagar Alam,Yogyakarta,3000,4.5,45,317
2,"Bekasi,Jawa Barat",21,20-30,167,2,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,0,4.5,60,425
201,"Bekasi,Jawa Barat",21,20-30,314,3,Tafso Barn,Cagar Alam,Bandung,0,4.2,180,95
189,"Cirebon,Jawa Barat",21,20-30,244,3,Kampung Batu Malakasari,Taman Hiburan,Bandung,10000,4.1,,102
44,"Subang,Jawa Barat",21,20-30,331,3,Kyotoku Floating Market,Budaya,Bandung,175000,4.5,150,33
4,"Bekasi,Jawa Barat",21,20-30,242,4,Curug Dago,Cagar Alam,Bandung,12000,4.0,,96
44,"Subang,Jawa Barat",21,20-30,22,4,Masjid Istiqlal,Tempat Ibadah,Jakarta,0,4.7,,112
2,"Bekasi,Jawa Barat",21,20-30,262,3,Wot Batu,Cagar Alam,Bandung,50000,4.7,,97
44,"Subang,Jawa Barat",21,20-30,315,4,Curug Luhur Waterfall,Cagar Alam,Bandung,5000,4.2,,28
44,"Subang,Jawa Barat",21,20-30,112,5,Bukit Bintang Yogyakarta,Taman Hiburan,Yogyakarta,25000,4.5,90,332
189,"Cirebon,Jawa Barat",21,20-30,197,4,Pantai Jungwok,Bahari,Yogyakarta,5000,4.6,,298
201,"Bekasi,Jawa Barat",21,20-30,180,3,Pantai Depok Jogja,Bahari,Yogyakarta,10000,4.3,,413
201,"Bekasi,Jawa Barat",21,20-30,58,4,Taman Ayodya,Taman Hiburan,Jakarta,0,4.4,45,21
189,"Cirebon,Jawa Barat",21,20-30,162,1,Kampung Wisata Dipowinatan,Budaya,Yogyakarta,220000,4.5,,243
4,"Bekasi,Jawa Barat",21,20-30,312,3,Taman Hutan Raya Ir. H. Juanda,Cagar Alam,Bandung,11000,4.5,90,97
201,"Bekasi,Jawa Barat",21,20-30,212,2,Jalan Braga,Budaya,Bandung,0,4.7,,99
4,"Bekasi,Jawa Barat",21,20-30,5,5,Atlantis Water Adventure,Taman Hiburan,Jakarta,94000,4.5,60,23
70,"Bogor,Jawa Barat",21,20-30,245,1,Jendela Alam,Taman Hiburan,Bandung,20000,4.4,150,111
2,"Bekasi,Jawa Barat",21,20-30,426,4,Balai Kota Surabaya,Budaya,Surabaya,0,4.7,60,646
4,"Bekasi,Jawa Barat",21,20-30,229,2,Rabbit Town,Taman Hiburan,Bandung,45000,4.0,90,96
4,"Bekasi,Jawa Barat",21,20-30,193,5,Candi Sewu,Budaya,Yogyakarta,50000,4.6,,420
189,"Cirebon,Jawa Barat",21,20-30,1,5,Monumen Nasional,Budaya,Jakarta,20000,4.6,15,191
70,"Bogor,Jawa Barat",21,20-30,227,5,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6,60,116
201,"Bekasi,Jawa Barat",21,20-30,101,2,Kampung Wisata Sosro Menduran,Budaya,Yogyakarta,0,4.0,,409
44,"Subang,Jawa Barat",21,20-30,210,3,Pantai Congot,Bahari,Yogyakarta,3000,4.3,,294
44,"Subang,Jawa Barat",21,20-30,308,5,Pemandian Air Panas Ciater,Cagar Alam,Bandung,15000,4.3,,23
2,"Bekasi,Jawa Barat",21,20-30,437,4,Gereja Perawan Maria Tak Berdosa Surabaya,Tempat Ibadah,Surabaya,10000,4.8,,644
189,"Cirebon,Jawa Barat",21,20-30,247,1,Kiara Artha Park,Taman Hiburan,Bandung,15000,4.4,,95
2,"Bekasi,Jawa Barat",21,20-30,281,2,Tektona Waterpark,Taman Hiburan,Bandung,60000,3.8,,107
44,"Subang,Jawa Barat",21,20-30,382,4,Kampoeng Kopi Banaran,Taman Hiburan,Semarang,200000,4.3,90,306
70,"Bogor,Jawa Barat",21,20-30,287,3,Puspa Iptek Sundial,Taman Hiburan,Bandung,25000,4.4,,101
4,"Bekasi,Jawa Barat",21,20-30,91,3,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4,60,413
189,"Cirebon,Jawa Barat",21,20-30,305,3,Sunrise Point Cukul,Cagar Alam,Bandung,10000,4.6,,120
201,"Bekasi,Jawa Barat",21,20-30,386,2,Air Terjun Semirang,Cagar Alam,Semarang,9000,4.4,,388
189,"Cirebon,Jawa Barat",21,20-30,378,3,Jembatan Biru Ambarawa,Taman Hiburan,Semarang,0,4.2,60,227
70,"Bogor,Jawa Barat",21,20-30,89,1,De Mata Museum Jogja,Budaya,Yogyakarta,50000,4.4,,438
189,"Cirebon,Jawa Barat",21,20-30,44,3,Monumen Selamat Datang,Budaya,Jakarta,0,4.7,15,191
201,"Bekasi,Jawa Barat",21,20-30,333,4,Kota Mini,Taman Hiburan,Bandung,20000,4.4,,93
4,"Bekasi,Jawa Barat",21,20-30,348,5,Pura Giri Natha,Budaya,Semarang,20000,4.7,,387
2,"Bekasi,Jawa Barat",21,20-30,85,4,Taman Pintar Yogyakarta,Taman Hiburan,Yogyakarta,6000,4.5,120,410
70,"Bogor,Jawa Barat",21,20-30,122,2,Watu Goyang,Budaya,Yogyakarta,2500,4.4,45,444
201,"Bekasi,Jawa Barat",21,20-30,236,5,Taman Balai Kota Bandung,Taman Hiburan,Bandung,0,4.6,45,99
201,"Bekasi,Jawa Barat",21,20-30,68,2,Pasar Petak Sembilan,Pusat Perbelanjaan,Jakarta,0,4.4,45,24
201,"Bekasi,Jawa Barat",21,20-30,354,1,Semarang Contemporary Art Gallery,Budaya,Semarang,10000,4.6,90,388
70,"Bogor,Jawa Barat",21,20-30,161,5,"Bukit Paralayang, Watugupit",Cagar Alam,Yogyakarta,5000,4.7,90,442
201,"Bekasi,Jawa Barat",21,20-30,177,3,Pantai Parangtritis,Bahari,Yogyakarta,10000,4.5,,417
2,"Bekasi,Jawa Barat",21,20-30,322,4,Bukit Jamur,Cagar Alam,Bandung,0,4.2,,114
4,"Bekasi,Jawa Barat",21,20-30,268,4,Sudut Pandang Bandung,Taman Hiburan,Bandung,50000,4.6,150,95
70,"Bogor,Jawa Barat",21,20-30,437,4,Gereja Perawan Maria Tak Berdosa Surabaya,Tempat Ibadah,Surabaya,10000,4.8,,679
44,"Subang,Jawa Barat",21,20-30,319,2,Kawah Rengganis Cibuni,Cagar Alam,Bandung,5000,4.3,,80
2,"Bekasi,Jawa Barat",21,20-30,2,5,Kota Tua,Budaya,Jakarta,0,4.6,90,24
201,"Bekasi,Jawa Barat",21,20-30,34,2,Pasar Taman Puring,Pusat Perbelanjaan,Jakarta,0,4.4,60,22
189,"Cirebon,Jawa Barat",21,20-30,50,5,Museum Joang 45,Budaya,Jakarta,2000,4.0,,190
70,"Bogor,Jawa Barat",21,20-30,292,5,Curug Anom,Cagar Alam,Bandung,0,4.6,,108
70,"Bogor,Jawa Barat",21,20-30,433,1,Museum Mpu Tantular,Budaya,Surabaya,2000,4.4,45,679
189,"Cirebon,Jawa Barat",21,20-30,201,5,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6,90,267
44,"Subang,Jawa Barat",21,20-30,96,2,Alun Alun Selatan Yogyakarta,Taman Hiburan,Yogyakarta,0,4.6,60,319
201,"Bekasi,Jawa Barat",21,20-30,361,1,Wisata Kampung Krisan Clapar,Taman Hiburan,Semarang,10000,4.1,,389
201,"Bekasi,Jawa Barat",21,20-30,250,3,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,50000,4.1,,104
189,"Cirebon,Jawa Barat",21,20-30,155,5,Pantai Ngobaran,Bahari,Yogyakarta,5000,4.6,,274
189,"Cirebon,Jawa Barat",21,20-30,223,2,Masjid Raya Bandung,Tempat Ibadah,Bandung,0,4.7,,99
44,"Subang,Jawa Barat",21,20-30,249,4,Upside Down World Bandung,Taman Hiburan,Bandung,100000,4.0,30,40
201,"Bekasi,Jawa Barat",21,20-30,353,5,Taman Srigunting,Taman Hiburan,Semarang,0,4.7,,388
189,"Cirebon,Jawa Barat",21,20-30,173,3,Pantai Nglambor,Bahari,Yogyakarta,10000,4.4,,294
4,"Bekasi,Jawa Barat",21,20-30,294,5,Taman Film,Budaya,Bandung,0,4.3,90,98
4,"Bekasi,Jawa Barat",21,20-30,4,4,Taman Mini Indonesia Indah (TMII),Taman Hiburan,Jakarta,10000,4.5,,10
44,"Subang,Jawa Barat",21,20-30,178,5,Goa Pindul,Cagar Alam,Yogyakarta,40000,4.5,,354
189,"Cirebon,Jawa Barat",21,20-30,89,1,De Mata Museum Jogja,Budaya,Yogyakarta,50000,4.4,,245
44,"Subang,Jawa Barat",21,20-30,213,3,Gedung Sate,Budaya,Bandung,5000,4.6,,41
44,"Subang,Jawa Barat",21,20-30,109,3,Hutan Pinus Pengger,Taman Hiburan,Yogyakarta,3000,4.5,,331
4,"Bekasi,Jawa Barat",21,20-30,409,3,Rumah Batik,Budaya,Surabaya,0,4.5,15,643
44,"Subang,Jawa Barat",21,20-30,199,5,Pantai Sedahan,Bahari,Yogyakarta,5000,4.5,,374
2,"Bekasi,Jawa Barat",21,20-30,389,2,Brown Canyon,Cagar Alam,Semarang,0,4.2,30,397
201,"Bekasi,Jawa Barat",21,20-30,133,3,Puncak Kebun Buah Mangunan,Taman Hiburan,Yogyakarta,5000,4.6,90,423
4,"Bekasi,Jawa Barat",21,20-30,309,5,Observatorium Bosscha,Cagar Alam,Bandung,25000,4.5,,93
44,"Subang,Jawa Barat",21,20-30,309,3,Observatorium Bosscha,Cagar Alam,Bandung,25000,4.5,,33
201,"Bekasi,Jawa Barat",21,20-30,30,2,Taman Menteng,Taman Hiburan,Jakarta,0,4.5,,19
189,"Cirebon,Jawa Barat",21,20-30,64,4,Museum Sasmita Loka Ahmad Yani,Budaya,Jakarta,2000,4.7,45,189
44,"Subang,Jawa Barat",21,20-30,135,3,Kawasan Wisata Sosrowijayan,Pusat Perbelanjaan,Yogyakarta,0,4.0,,318
201,"Bekasi,Jawa Barat",21,20-30,217,5,Kebun Binatang Bandung,Cagar Alam,Bandung,20000,4.0,180,97
70,"Bogor,Jawa Barat",21,20-30,336,4,Grand Maerakaca,Taman Hiburan,Semarang,15000,4.4,,417
4,"Bekasi,Jawa Barat",21,20-30,376,2,Semarang Chinatown,Budaya,Semarang,30000,4.5,30,388
70,"Bogor,Jawa Barat",21,20-30,335,3,Candi Gedong Songo,Budaya,Semarang,10000,4.5,,416
201,"Bekasi,Jawa Barat",21,20-30,374,5,Hutan Pinus Kayon,Cagar Alam,Semarang,6000,4.4,,403
189,"Cirebon,Jawa Barat",21,20-30,115,5,Monumen Sanapati,Budaya,Yogyakarta,15000,4.3,,242
2,"Bekasi,Jawa Barat",21,20-30,208,5,Taman Sungai Mudal,Cagar Alam,Yogyakarta,10000,4.6,150,383
189,"Cirebon,Jawa Barat",21,20-30,54,2,Taman Agrowisata Cilangkap,Taman Hiburan,Jakarta,0,4.2,,178
189,"Cirebon,Jawa Barat",21,20-30,302,4,Masjid Pusdai,Tempat Ibadah,Bandung,0,4.7,,97
201,"Bekasi,Jawa Barat",21,20-30,418,5,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,5000,4.7,,645
44,"Subang,Jawa Barat",21,20-30,405,3,Surabaya North Quay,Taman Hiburan,Surabaya,50000,4.4,,553
189,"Cirebon,Jawa Barat",21,20-30,407,5,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,Surabaya,0,4.5,45,475
2,"Bekasi,Jawa Barat",21,20-30,371,3,Wisata Eling Bening,Cagar Alam,Semarang,25000,4.3,90,396
44,"Subang,Jawa Barat",21,20-30,368,4,Kampoeng Rawa,Cagar Alam,Semarang,3000,4.5,,304
189,"Cirebon,Jawa Barat",21,20-30,212,3,Jalan Braga,Budaya,Bandung,0,4.7,,99
189,"Cirebon,Jawa Barat",21,20-30,328,5,Gua Pawon,Cagar Alam,Bandung,10000,4.5,90,116
70,"Bogor,Jawa Barat",21,20-30,131,5,Watu Lumbung,Cagar Alam,Yogyakarta,5000,4.3,30,437
2,"Bekasi,Jawa Barat",21,20-30,23,3,Gereja Katedral,Tempat Ibadah,Jakarta,0,4.8,,20
70,"Bogor,Jawa Barat",21,20-30,80,3,Plaza Indonesia,Pusat Perbelanjaan,Jakarta,0,4.7,120,45
4,"Bekasi,Jawa Barat",21,20-30,97,2,Monumen Yogya Kembali,Budaya,Yogyakarta,15000,4.5,30,408
44,"Subang,Jawa Barat",21,20-30,79,3,Taman Spathodea,Taman Hiburan,Jakarta,0,4.6,30,107
2,"Bekasi,Jawa Barat",21,20-30,147,2,Bentara Budaya Yogyakarta (BBY),Budaya,Yogyakarta,0,4.5,,410
2,"Bekasi,Jawa Barat",21,20-30,384,5,Kampung Tematik Jawi,Budaya,Semarang,0,4.5,90,384
2,"Bekasi,Jawa Barat",21,20-30,437,5,Gereja Perawan Maria Tak Berdosa Surabaya,Tempat Ibadah,Surabaya,10000,4.8,,644
70,"Bogor,Jawa Barat",21,20-30,167,2,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,0,4.5,60,449
2,"Bekasi,Jawa Barat",21,20-30,413,3,Museum TNI AL Loka Jala Crana,Budaya,Surabaya,2000,4.5,,642
201,"Bekasi,Jawa Barat",21,20-30,110,5,Monumen Serangan Umum 1 Maret,Taman Hiburan,Yogyakarta,3000,4.6,,410
201,"Bekasi,Jawa Barat",21,20-30,174,3,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,0,4.5,60,410
70,"Bogor,Jawa Barat",21,20-30,379,2,Goa Rong,Cagar Alam,Semarang,5000,4.3,,431
44,"Subang,Jawa Barat",21,20-30,345,2,Kampoeng Djadhoel Semarang,Budaya,Semarang,10000,4.7,,298
70,"Bogor,Jawa Barat",21,20-30,319,3,Kawah Rengganis Cibuni,Cagar Alam,Bandung,5000,4.3,,108
189,"Cirebon,Jawa Barat",21,20-30,356,4,Saloka Theme Park,Taman Hiburan,Semarang,150000,4.4,180,229
70,"Bogor,Jawa Barat",21,20-30,231,1,The Great Asia Africa,Taman Hiburan,Bandung,50000,4.4,180,112
44,"Subang,Jawa Barat",21,20-30,313,3,Taman Begonia,Cagar Alam,Bandung,10000,4.4,90,32
44,"Subang,Jawa Barat",21,20-30,424,5,Pantai Ria Kenjeran,Bahari,Surabaya,15000,4.2,45,562
201,"Bekasi,Jawa Barat",21,20-30,260,2,Museum Pos Indonesia,Budaya,Bandung,0,4.5,,99
201,"Bekasi,Jawa Barat",21,20-30,315,3,Curug Luhur Waterfall,Cagar Alam,Bandung,5000,4.2,,101
44,"Subang,Jawa Barat",21,20-30,80,4,Plaza Indonesia,Pusat Perbelanjaan,Jakarta,0,4.7,120,112
189,"Cirebon,Jawa Barat",21,20-30,227,4,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6,60,99
189,"Cirebon,Jawa Barat",21,20-30,277,3,Peta Park,Taman Hiburan,Bandung,15000,4.3,,102
2,"Bekasi,Jawa Barat",21,20-30,111,2,Puncak Pinus Becici,Taman Hiburan,Yogyakarta,3000,4.5,,422
44,"Subang,Jawa Barat",21,20-30,383,3,Taman Tabanas,Taman Hiburan,Semarang,0,4.4,60,299
44,"Subang,Jawa Barat",21,20-30,355,3,Umbul Sidomukti,Cagar Alam,Semarang,75000,4.6,,297
189,"Cirebon,Jawa Barat",21,20-30,3,4,Dunia Fantasi,Taman Hiburan,Jakarta,270000,4.6,360,192
201,"Bekasi,Jawa Barat",21,20-30,200,2,Pantai Watu Kodok,Bahari,Yogyakarta,5000,4.6,,447
44,"Subang,Jawa Barat",21,20-30,89,2,De Mata Museum Jogja,Budaya,Yogyakarta,50000,4.4,,322
2,"Bekasi,Jawa Barat",21,20-30,208,3,Taman Sungai Mudal,Cagar Alam,Yogyakarta,10000,4.6,150,383
2,"Bekasi,Jawa Barat",21,20-30,176,3,Museum Gunung Merapi,Budaya,Yogyakarta,10000,4.4,60,408
2,"Bekasi,Jawa Barat",21,20-30,407,5,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,Surabaya,0,4.5,45,645
70,"Bogor,Jawa Barat",21,20-30,55,2,Klenteng Jin De Yuan,Tempat Ibadah,Jakarta,0,4.5,,50
201,"Bekasi,Jawa Barat",21,20-30,7,3,Kebun Binatang Ragunan,Cagar Alam,Jakarta,4000,4.5,,19
201,"Bekasi,Jawa Barat",21,20-30,289,5,Curug Aseupan,Cagar Alam,Bandung,10000,4.7,,87
2,"Bekasi,Jawa Barat",21,20-30,18,5,Museum Bank Indonesia,Budaya,Jakarta,2000,4.7,,24
189,"Cirebon,Jawa Barat",21,20-30,108,5,Embung Tambakboyo,Taman Hiburan,Yogyakarta,0,4.4,,245
2,"Bekasi,Jawa Barat",21,20-30,390,2,Durian Gardens and Tourism Education Watu Simbar,Cagar Alam,Semarang,5000,4.1,45,387
70,"Bogor,Jawa Barat",21,20-30,431,2,Taman Hiburan Rakyat,Taman Hiburan,Surabaya,5000,4.2,,680
44,"Subang,Jawa Barat",21,20-30,392,3,Ekowisata Mangrove Wonorejo,Cagar Alam,Surabaya,0,4.3,60,565
2,"Bekasi,Jawa Barat",21,20-30,105,2,Candi Donotirto,Budaya,Yogyakarta,0,4.4,25,409
70,"Bogor,Jawa Barat",21,20-30,211,5,GunungTangkuban perahu,Cagar Alam,Bandung,30000,4.5,,111
70,"Bogor,Jawa Barat",21,20-30,172,4,Pantai Indrayanti,Bahari,Yogyakarta,10000,4.5,,474
44,"Subang,Jawa Barat",21,20-30,251,3,Taman Lansia,Taman Hiburan,Bandung,0,4.4,,41
70,"Bogor,Jawa Barat",21,20-30,87,5,Sindu Kusuma Edupark (SKE),Taman Hiburan,Yogyakarta,20000,4.2,120,433
4,"Bekasi,Jawa Barat",21,20-30,82,3,Museum Satria Mandala,Budaya,Jakarta,5000,4.5,150,19
44,"Subang,Jawa Barat",21,20-30,241,4,Lawangwangi Creative Space,Taman Hiburan,Bandung,0,4.4,120,35
44,"Subang,Jawa Barat",21,20-30,317,4,Curug Cimahi,Cagar Alam,Bandung,15000,4.6,30,33
201,"Bekasi,Jawa Barat",21,20-30,57,4,Taman Lapangan Banteng,Taman Hiburan,Jakarta,0,4.7,,20
70,"Bogor,Jawa Barat",21,20-30,285,3,Taman Sejarah Bandung,Budaya,Bandung,0,4.6,45,115
189,"Cirebon,Jawa Barat",21,20-30,215,2,Taman Hutan Raya Ir. H. Djuanda,Cagar Alam,Bandung,15000,4.5,90,95
4,"Bekasi,Jawa Barat",21,20-30,383,2,Taman Tabanas,Taman Hiburan,Semarang,0,4.4,60,389
70,"Bogor,Jawa Barat",21,20-30,428,1,Monumen Bambu Runcing Surabaya,Budaya,Surabaya,0,4.6,15,680
44,"Subang,Jawa Barat",21,20-30,21,4,Museum Wayang,Budaya,Jakarta,5000,4.5,150,115
189,"Cirebon,Jawa Barat",21,20-30,173,1,Pantai Nglambor,Bahari,Yogyakarta,10000,4.4,,294
201,"Bekasi,Jawa Barat",21,20-30,8,5,Ocean Ecopark,Taman Hiburan,Jakarta,180000,4.0,,23
2,"Bekasi,Jawa Barat",21,20-30,367,2,Wisata Lereng Kelir,Cagar Alam,Semarang,7000,4.3,,392
201,"Bekasi,Jawa Barat",21,20-30,366,4,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4,150,389
44,"Subang,Jawa Barat",21,20-30,14,4,Pulau Pelangi,Bahari,Jakarta,900000,4.8,,169
189,"Cirebon,Jawa Barat",21,20-30,87,2,Sindu Kusuma Edupark (SKE),Taman Hiburan,Yogyakarta,20000,4.2,120,239
44,"Subang,Jawa Barat",21,20-30,127,5,Blue Lagoon Jogja,Taman Hiburan,Yogyakarta,10000,4.3,,323
